number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
0,0.7833333333333334,2023-01-31 16:52:19.972197,2023-01-31 16:52:22.171087,0 days 00:00:02.198890,0.21218511830445622,0.7015781781815048,COMPLETE
1,0.7666666666666667,2023-01-31 16:52:22.171386,2023-01-31 16:52:22.213574,0 days 00:00:00.042188,0.039454198882909346,0.5658642436793911,COMPLETE
2,0.7833333333333334,2023-01-31 16:52:22.213717,2023-01-31 16:52:22.677816,0 days 00:00:00.464099,0.043353731931900015,0.3494399596032115,COMPLETE
3,0.7666666666666667,2023-01-31 16:52:22.678005,2023-01-31 16:52:22.774691,0 days 00:00:00.096686,0.9019789203205432,0.7014919633487361,COMPLETE
4,0.7833333333333334,2023-01-31 16:52:22.774874,2023-01-31 16:52:23.077034,0 days 00:00:00.302160,0.2943072007523173,0.6460758458315383,COMPLETE
5,0.7833333333333334,2023-01-31 16:52:23.077211,2023-01-31 16:52:23.146847,0 days 00:00:00.069636,0.1544399773104682,0.549829014570048,COMPLETE
6,0.75,2023-01-31 16:52:23.147030,2023-01-31 16:52:23.174957,0 days 00:00:00.027927,0.01615111216878308,0.559912672994197,COMPLETE
7,0.6166666666666667,2023-01-31 16:52:23.175094,2023-01-31 16:52:23.197842,0 days 00:00:00.022748,0.012782361686541937,0.7498749036030993,COMPLETE
8,0.7666666666666667,2023-01-31 16:52:23.197988,2023-01-31 16:52:23.290810,0 days 00:00:00.092822,0.26120885868653004,0.31814744863456124,COMPLETE
9,0.7666666666666667,2023-01-31 16:52:23.290995,2023-01-31 16:52:23.385331,0 days 00:00:00.094336,0.9079727091131031,0.7434118873476072,COMPLETE
10,0.75,2023-01-31 16:52:23.385506,2023-01-31 16:52:23.445208,0 days 00:00:00.059702,0.09029266256959499,0.9779356540525822,COMPLETE
11,0.8166666666666667,2023-01-31 16:52:23.445387,2023-01-31 16:52:23.509857,0 days 00:00:00.064470,0.05466266861412938,0.027819478693038135,COMPLETE
12,0.8,2023-01-31 16:52:23.510029,2023-01-31 16:52:23.586005,0 days 00:00:00.075976,0.0779068320694622,0.03370332777091369,COMPLETE
13,0.8,2023-01-31 16:52:23.586210,2023-01-31 16:52:23.665801,0 days 00:00:00.079591,0.07047477232519668,0.0126807233321428,COMPLETE
14,0.8166666666666667,2023-01-31 16:52:23.665989,2023-01-31 16:52:23.721001,0 days 00:00:00.055012,0.03510314856947193,0.03568659158196132,COMPLETE
15,0.8333333333333333,2023-01-31 16:52:23.721185,2023-01-31 16:52:23.767123,0 days 00:00:00.045938,0.02427808299201495,0.13885407182342835,COMPLETE
16,0.8166666666666668,2023-01-31 16:52:23.767279,2023-01-31 16:52:23.810506,0 days 00:00:00.043227,0.021669675790355634,0.17804503193610205,COMPLETE
17,0.8166666666666668,2023-01-31 16:52:23.810670,2023-01-31 16:52:23.855304,0 days 00:00:00.044634,0.023544220645130634,0.1916341345457947,COMPLETE
18,0.8166666666666668,2023-01-31 16:52:23.855472,2023-01-31 16:52:23.893448,0 days 00:00:00.037976,0.011071549171897212,0.16454267931193867,COMPLETE
19,0.7833333333333334,2023-01-31 16:52:23.893618,2023-01-31 16:52:23.935228,0 days 00:00:00.041610,0.022256714878778592,0.39568830014609613,COMPLETE
20,0.8166666666666668,2023-01-31 16:52:23.935413,2023-01-31 16:52:24.197161,0 days 00:00:00.261748,0.026167645594118983,0.20822222802561527,COMPLETE
21,0.8166666666666667,2023-01-31 16:52:24.197356,2023-01-31 16:52:24.242433,0 days 00:00:00.045077,0.01902618943020185,0.19015878249294432,COMPLETE
22,0.8333333333333333,2023-01-31 16:52:24.242620,2023-01-31 16:52:24.290120,0 days 00:00:00.047500,0.02627005201543441,0.13678409645988934,COMPLETE
