number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
0,0.75,2023-01-31 16:43:25.412748,2023-01-31 16:43:27.957158,0 days 00:00:02.544410,0.09322974878642606,0.9974483287439605,COMPLETE
1,0.7666666666666667,2023-01-31 16:43:27.957525,2023-01-31 16:43:28.451701,0 days 00:00:00.494176,0.07742883730306387,0.9985530611184367,COMPLETE
2,0.7500000000000001,2023-01-31 16:43:28.451870,2023-01-31 16:43:28.485877,0 days 00:00:00.034007,0.033330525181461595,0.799534459525112,COMPLETE
3,0.7666666666666667,2023-01-31 16:43:28.486012,2023-01-31 16:43:28.580338,0 days 00:00:00.094326,0.15735708543486704,0.05851311643956725,COMPLETE
4,0.7666666666666667,2023-01-31 16:43:28.580516,2023-01-31 16:43:28.633098,0 days 00:00:00.052582,0.07405395082096974,0.8573809791465975,COMPLETE
5,0.8,2023-01-31 16:43:28.633260,2023-01-31 16:43:28.702280,0 days 00:00:00.069020,0.16952148555075644,0.8956050339537045,COMPLETE
6,0.8,2023-01-31 16:43:28.702480,2023-01-31 16:43:28.766266,0 days 00:00:00.063786,0.12960262456170227,0.6883794088163342,COMPLETE
7,0.7666666666666667,2023-01-31 16:43:28.766456,2023-01-31 16:43:29.117539,0 days 00:00:00.351083,0.21722971479223374,0.29880922790132447,COMPLETE
8,0.8,2023-01-31 16:43:29.117723,2023-01-31 16:43:29.158568,0 days 00:00:00.040845,0.013837373792361446,0.21324742701700583,COMPLETE
9,0.75,2023-01-31 16:43:29.158746,2023-01-31 16:43:29.190455,0 days 00:00:00.031709,0.018576702674742325,0.654577932676657,COMPLETE
10,0.7666666666666667,2023-01-31 16:43:29.190633,2023-01-31 16:43:29.292086,0 days 00:00:00.101453,0.6346291147421919,0.5496045889910106,COMPLETE
11,0.7666666666666667,2023-01-31 16:43:29.292281,2023-01-31 16:43:29.383949,0 days 00:00:00.091668,0.28296739199442045,0.7204105945682815,COMPLETE
12,0.7666666666666667,2023-01-31 16:43:29.384127,2023-01-31 16:43:29.484447,0 days 00:00:00.100320,0.4210377550720362,0.5669205038999756,COMPLETE
13,0.7666666666666667,2023-01-31 16:43:29.484652,2023-01-31 16:43:29.576331,0 days 00:00:00.091679,0.9033692370170107,0.8161410009815028,COMPLETE
14,0.7666666666666667,2023-01-31 16:43:29.576535,2023-01-31 16:43:29.661776,0 days 00:00:00.085241,0.198050981356472,0.4444211042161711,COMPLETE
15,0.8,2023-01-31 16:43:29.661947,2023-01-31 16:43:29.727713,0 days 00:00:00.065766,0.1191394609624916,0.68793165848777,COMPLETE
16,0.7666666666666667,2023-01-31 16:43:29.727892,2023-01-31 16:43:29.772609,0 days 00:00:00.044717,0.04924344315904904,0.8721885615684333,COMPLETE
17,0.7666666666666667,2023-01-31 16:43:29.772753,2023-01-31 16:43:29.870849,0 days 00:00:00.098096,0.3491359999627021,0.6458875819442875,COMPLETE
18,0.7833333333333334,2023-01-31 16:43:29.871044,2023-01-31 16:43:29.942519,0 days 00:00:00.071475,0.12933631881404162,0.4642038698736143,COMPLETE
19,0.7833333333333334,2023-01-31 16:43:29.942694,2023-01-31 16:43:30.021982,0 days 00:00:00.079288,0.20780474479256564,0.7555820179078343,COMPLETE
20,0.7666666666666667,2023-01-31 16:43:30.022155,2023-01-31 16:43:30.066668,0 days 00:00:00.044513,0.04661101543594066,0.9303363141843854,COMPLETE
21,0.7666666666666667,2023-01-31 16:43:30.066843,2023-01-31 16:43:30.105297,0 days 00:00:00.038454,0.013208448457429293,0.2903285537353213,COMPLETE
22,0.6166666666666667,2023-01-31 16:43:30.105455,2023-01-31 16:43:30.132840,0 days 00:00:00.027385,0.01260238398798115,0.7709557121316312,COMPLETE
23,0.75,2023-01-31 16:43:30.133012,2023-01-31 16:43:30.166148,0 days 00:00:00.033136,0.024648465855074794,0.8909129810377371,COMPLETE
24,0.8166666666666667,2023-01-31 16:43:30.166327,2023-01-31 16:43:30.230612,0 days 00:00:00.064285,0.054177634283171065,0.0173843385412413,COMPLETE
25,0.7833333333333333,2023-01-31 16:43:30.230767,2023-01-31 16:43:30.293272,0 days 00:00:00.062505,0.09945249704427286,0.6435072427714899,COMPLETE
26,0.7833333333333333,2023-01-31 16:43:30.293444,2023-01-31 16:43:30.392933,0 days 00:00:00.099489,0.14743478789596917,0.016189136069546306,COMPLETE
27,0.8166666666666667,2023-01-31 16:43:30.393127,2023-01-31 16:43:30.456546,0 days 00:00:00.063419,0.05178197208591423,0.09439323948452495,COMPLETE
28,0.8166666666666667,2023-01-31 16:43:30.456738,2023-01-31 16:43:30.521928,0 days 00:00:00.065190,0.057259641768033866,0.09256206132492961,COMPLETE
29,0.8,2023-01-31 16:43:30.522131,2023-01-31 16:43:30.584130,0 days 00:00:00.061999,0.05934227767872898,0.10248717127927687,COMPLETE
30,0.85,2023-01-31 16:43:30.584302,2023-01-31 16:43:30.642400,0 days 00:00:00.058098,0.0380477976662216,0.0029674448425922317,COMPLETE
31,0.85,2023-01-31 16:43:30.642538,2023-01-31 16:43:30.701983,0 days 00:00:00.059445,0.03978055152917764,0.000355473472130427,COMPLETE
32,0.85,2023-01-31 16:43:30.702172,2023-01-31 16:43:30.757611,0 days 00:00:00.055439,0.03531036874851479,0.014284423659021623,COMPLETE
33,0.85,2023-01-31 16:43:30.757769,2023-01-31 16:43:30.817041,0 days 00:00:00.059272,0.036450295614256126,0.006837320998536351,COMPLETE
34,0.85,2023-01-31 16:43:30.817221,2023-01-31 16:43:30.873538,0 days 00:00:00.056317,0.034829100678404085,0.008427693184513016,COMPLETE
35,0.85,2023-01-31 16:43:30.873694,2023-01-31 16:43:30.953241,0 days 00:00:00.079547,0.033381915258716185,0.15342423458599155,COMPLETE
36,0.8333333333333334,2023-01-31 16:43:30.953412,2023-01-31 16:43:31.001442,0 days 00:00:00.048030,0.026269330100534546,0.053322390327098575,COMPLETE
37,0.8,2023-01-31 16:43:31.001583,2023-01-31 16:43:31.064350,0 days 00:00:00.062767,0.07491023443822276,0.1626580142668297,COMPLETE
38,0.8333333333333334,2023-01-31 16:43:31.064510,2023-01-31 16:43:31.122337,0 days 00:00:00.057827,0.038928695004911064,0.012604293101362143,COMPLETE
39,0.85,2023-01-31 16:43:31.122494,2023-01-31 16:43:31.169923,0 days 00:00:00.047429,0.02617379218874701,0.07582190740720518,COMPLETE
40,0.8,2023-01-31 16:43:31.170070,2023-01-31 16:43:31.232847,0 days 00:00:00.062777,0.06929930003445034,0.14916505339421277,COMPLETE
41,0.85,2023-01-31 16:43:31.233026,2023-01-31 16:43:31.291708,0 days 00:00:00.058682,0.03864626416416063,0.004566262342433171,COMPLETE
42,0.8333333333333334,2023-01-31 16:43:31.291854,2023-01-31 16:43:31.341707,0 days 00:00:00.049853,0.031360264178571136,0.05357386181144466,COMPLETE
43,0.85,2023-01-31 16:43:31.341860,2023-01-31 16:43:31.389837,0 days 00:00:00.047977,0.020055105369689494,0.0004031808838116822,COMPLETE
44,0.8,2023-01-31 16:43:31.389995,2023-01-31 16:43:31.466287,0 days 00:00:00.076292,0.089263536283279,0.058983135041032496,COMPLETE
45,0.85,2023-01-31 16:43:31.466476,2023-01-31 16:43:31.518956,0 days 00:00:00.052480,0.040493870170527926,0.1220258098235646,COMPLETE
46,0.8,2023-01-31 16:43:31.519109,2023-01-31 16:43:31.561726,0 days 00:00:00.042617,0.019010206077558694,0.20771582461848617,COMPLETE
47,0.8333333333333334,2023-01-31 16:43:31.561877,2023-01-31 16:43:31.613130,0 days 00:00:00.051253,0.03096186977340253,0.04125211552529606,COMPLETE
48,0.85,2023-01-31 16:43:31.613280,2023-01-31 16:43:31.655347,0 days 00:00:00.042067,0.015937529592314006,0.11962562118130822,COMPLETE
49,0.8,2023-01-31 16:43:31.655505,2023-01-31 16:43:31.722533,0 days 00:00:00.067028,0.06561974503327529,0.0607415015804615,COMPLETE
50,0.85,2023-01-31 16:43:31.722736,2023-01-31 16:43:31.776490,0 days 00:00:00.053754,0.04370487277350463,0.18968274870724922,COMPLETE
51,0.85,2023-01-31 16:43:31.776660,2023-01-31 16:43:31.826708,0 days 00:00:00.050048,0.034428810621970216,0.1348712343221983,COMPLETE
52,0.8333333333333333,2023-01-31 16:43:31.826851,2023-01-31 16:43:31.865504,0 days 00:00:00.038653,0.010388938915261556,0.08788816777473707,COMPLETE
53,0.85,2023-01-31 16:43:31.865647,2023-01-31 16:43:31.920973,0 days 00:00:00.055326,0.033443096664420725,0.001487129705585278,COMPLETE
