number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.8166666666666668,2023-02-01 00:13:29.789368,2023-02-01 00:13:29.856049,0 days 00:00:00.066681,0.18933677600199258,0.6757493753379173,COMPLETE
35,0.8333333333333334,2023-02-01 00:13:29.856207,2023-02-01 00:13:29.914520,0 days 00:00:00.058313,0.15897151157490055,0.7999316611769905,COMPLETE
36,0.7833333333333334,2023-02-01 00:13:29.914664,2023-02-01 00:13:29.996772,0 days 00:00:00.082108,0.39354733388583035,0.7776907381483479,COMPLETE
37,0.8333333333333333,2023-02-01 00:13:29.996935,2023-02-01 00:13:30.064316,0 days 00:00:00.067381,0.20923835465688706,0.834846942106802,COMPLETE
38,0.8333333333333334,2023-02-01 00:13:30.064493,2023-02-01 00:13:30.123888,0 days 00:00:00.059395,0.15165565289000912,0.6779578812230916,COMPLETE
39,0.8333333333333334,2023-02-01 00:13:30.124043,2023-02-01 00:13:30.179555,0 days 00:00:00.055512,0.13321561225070197,0.7385957253400205,COMPLETE
40,0.8166666666666668,2023-02-01 00:13:30.179723,2023-02-01 00:13:30.227218,0 days 00:00:00.047495,0.09468101706990374,0.7409590020688005,COMPLETE
41,0.8333333333333334,2023-02-01 00:13:30.227357,2023-02-01 00:13:30.285827,0 days 00:00:00.058470,0.14406567330728062,0.6413253268861479,COMPLETE
42,0.8333333333333334,2023-02-01 00:13:30.285969,2023-02-01 00:13:30.340333,0 days 00:00:00.054364,0.13480778226932272,0.8534235393886159,COMPLETE
43,0.8166666666666668,2023-02-01 00:13:30.340477,2023-02-01 00:13:30.391097,0 days 00:00:00.050620,0.12034575109764968,0.8682875989302755,COMPLETE
44,0.8,2023-02-01 00:13:30.391237,2023-02-01 00:13:30.462137,0 days 00:00:00.070900,0.23425702738509865,0.7430230552941275,COMPLETE
45,0.8,2023-02-01 00:13:30.462283,2023-02-01 00:13:30.508748,0 days 00:00:00.046465,0.09874720637379165,0.8937298532288245,COMPLETE
46,0.8333333333333334,2023-02-01 00:13:30.508890,2023-02-01 00:13:30.565187,0 days 00:00:00.056297,0.14156133281303995,0.7955359329653602,COMPLETE
47,0.8166666666666668,2023-02-01 00:13:30.565346,2023-02-01 00:13:30.618343,0 days 00:00:00.052997,0.1363402351366613,0.994696821893365,COMPLETE
48,0.8166666666666668,2023-02-01 00:13:30.618487,2023-02-01 00:13:30.687612,0 days 00:00:00.069125,0.22337882675157017,0.7655100001232957,COMPLETE
49,0.8,2023-02-01 00:13:30.687754,2023-02-01 00:13:30.732722,0 days 00:00:00.044968,0.09161425524442408,0.8267114813443294,COMPLETE
