number,value,datetime_start,datetime_complete,duration,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,state
23,0.45,2023-01-31 16:32:25.853663,2023-01-31 16:32:25.942638,0 days 00:00:00.088975,2,8200,10.623227349397322,610,COMPLETE
24,0.45,2023-01-31 16:32:25.942808,2023-01-31 16:32:26.035041,0 days 00:00:00.092233,0,7500,13.872443781375411,844,COMPLETE
25,0.45,2023-01-31 16:32:26.035203,2023-01-31 16:32:26.133029,0 days 00:00:00.097826,7,9500,12.464376696085221,163,COMPLETE
26,0.45,2023-01-31 16:32:26.133239,2023-01-31 16:32:26.226844,0 days 00:00:00.093605,3,3800,14.859727068402995,364,COMPLETE
27,0.45,2023-01-31 16:32:26.227034,2023-01-31 16:32:26.321930,0 days 00:00:00.094896,5,5900,10.961598621845107,1112,COMPLETE
28,0.45,2023-01-31 16:32:26.322108,2023-01-31 16:32:26.421046,0 days 00:00:00.098938,2,7200,12.614292818137251,413,COMPLETE
29,0.45,2023-01-31 16:32:26.421242,2023-01-31 16:32:26.523322,0 days 00:00:00.102080,4,1800,8.794169688126049,771,COMPLETE
30,0.45,2023-01-31 16:32:26.523547,2023-01-31 16:32:26.632241,0 days 00:00:00.108694,0,2300,10.209306864031106,535,COMPLETE
31,0.45,2023-01-31 16:32:26.632464,2023-01-31 16:32:26.731329,0 days 00:00:00.098865,4,1200,5.182337733350239,938,COMPLETE
32,0.45,2023-01-31 16:32:26.731545,2023-01-31 16:32:26.821412,0 days 00:00:00.089867,3,4000,4.700856377089982,852,COMPLETE
33,0.45,2023-01-31 16:32:26.821599,2023-01-31 16:32:26.917203,0 days 00:00:00.095604,15,2900,2.3773086944108783,445,COMPLETE
34,0.45,2023-01-31 16:32:26.917427,2023-01-31 16:32:27.020072,0 days 00:00:00.102645,5,5400,2.036274006397864,594,COMPLETE
35,0.45,2023-01-31 16:32:27.020308,2023-01-31 16:32:27.133761,0 days 00:00:00.113453,3,1900,11.644224405064588,160,COMPLETE
36,0.45,2023-01-31 16:32:27.134001,2023-01-31 16:32:27.241503,0 days 00:00:00.107502,0,2400,4.0197120181699155,937,COMPLETE
37,0.45,2023-01-31 16:32:27.241742,2023-01-31 16:32:27.364222,0 days 00:00:00.122480,7,3300,6.582002084510591,1054,COMPLETE
38,0.45,2023-01-31 16:32:27.364447,2023-01-31 16:32:27.467263,0 days 00:00:00.102816,2,1000,9.792538069752723,1210,COMPLETE
39,0.45,2023-01-31 16:32:27.467511,2023-01-31 16:32:27.555971,0 days 00:00:00.088460,9,4400,8.35226430481232,15,COMPLETE
40,0.45,2023-01-31 16:32:27.556188,2023-01-31 16:32:27.664151,0 days 00:00:00.107963,6,9000,9.76223522131572,1497,COMPLETE
41,0.45,2023-01-31 16:32:27.664383,2023-01-31 16:32:27.765683,0 days 00:00:00.101300,4,4800,7.297177617584846,877,COMPLETE
42,0.45,2023-01-31 16:32:27.765895,2023-01-31 16:32:27.871287,0 days 00:00:00.105392,1,5400,5.666179773596656,997,COMPLETE
43,0.45,2023-01-31 16:32:27.871520,2023-01-31 16:32:27.967124,0 days 00:00:00.095604,5,7100,6.775532040488396,693,COMPLETE
44,0.45,2023-01-31 16:32:27.967360,2023-01-31 16:32:28.069358,0 days 00:00:00.101998,12,1800,7.840541824717984,795,COMPLETE
45,0.45,2023-01-31 16:32:28.069593,2023-01-31 16:32:28.171556,0 days 00:00:00.101963,6,2700,4.384054645149213,508,COMPLETE
46,0.45,2023-01-31 16:32:28.171758,2023-01-31 16:32:28.265582,0 days 00:00:00.093824,0,3300,6.234100987349099,320,COMPLETE
47,0.45,2023-01-31 16:32:28.265758,2023-01-31 16:32:28.356987,0 days 00:00:00.091229,7,900,5.415035834976566,1190,COMPLETE
48,0.45,2023-01-31 16:32:28.357198,2023-01-31 16:32:28.461654,0 days 00:00:00.104456,1,4200,3.7508601753283366,692,COMPLETE
49,0.45,2023-01-31 16:32:28.461880,2023-01-31 16:32:28.559184,0 days 00:00:00.097304,3,4800,5.03443583460832,237,COMPLETE
50,0.45,2023-01-31 16:32:28.559407,2023-01-31 16:32:28.660371,0 days 00:00:00.100964,-1,500,3.1157310899076887,95,COMPLETE
51,0.45,2023-01-31 16:32:28.660603,2023-01-31 16:32:28.755906,0 days 00:00:00.095303,11,7800,0.2125692568642823,958,COMPLETE
52,0.45,2023-01-31 16:32:28.756138,2023-01-31 16:32:28.854069,0 days 00:00:00.097931,15,6700,1.7256223955767684,899,COMPLETE
53,0.45,2023-01-31 16:32:28.854279,2023-01-31 16:32:28.952729,0 days 00:00:00.098450,10,6000,1.114780388525793,1122,COMPLETE
54,0.45,2023-01-31 16:32:28.952945,2023-01-31 16:32:29.064498,0 days 00:00:00.111553,13,6800,2.7595458408709534,1034,COMPLETE
55,0.45,2023-01-31 16:32:29.064719,2023-01-31 16:32:29.186818,0 days 00:00:00.122099,2,8000,3.300907848978913,623,COMPLETE
56,0.45,2023-01-31 16:32:29.187049,2023-01-31 16:32:29.310420,0 days 00:00:00.123371,8,8700,0.8417846141201528,1332,COMPLETE
57,0.45,2023-01-31 16:32:29.310643,2023-01-31 16:32:29.432964,0 days 00:00:00.122321,4,1400,4.4284084627833336,819,COMPLETE
58,0.45,2023-01-31 16:32:29.433226,2023-01-31 16:32:29.558107,0 days 00:00:00.124881,14,3600,14.04859230884158,719,COMPLETE
59,0.45,2023-01-31 16:32:29.558370,2023-01-31 16:32:29.683044,0 days 00:00:00.124674,5,7500,5.8793232092377545,734,COMPLETE
60,0.45,2023-01-31 16:32:29.683310,2023-01-31 16:32:29.799535,0 days 00:00:00.116225,10,2100,3.713695064467167,547,COMPLETE
61,0.45,2023-01-31 16:32:29.799787,2023-01-31 16:32:29.912566,0 days 00:00:00.112779,13,10000,11.538551480290735,994,COMPLETE
62,0.45,2023-01-31 16:32:29.912830,2023-01-31 16:32:30.019892,0 days 00:00:00.107062,12,5700,9.004149436716835,1074,COMPLETE
63,0.45,2023-01-31 16:32:30.020128,2023-01-31 16:32:30.145497,0 days 00:00:00.125369,14,2600,7.880082306090539,224,COMPLETE
64,0.45,2023-01-31 16:32:30.145737,2023-01-31 16:32:30.267686,0 days 00:00:00.121949,12,8900,13.182238054282772,889,COMPLETE
65,0.45,2023-01-31 16:32:30.267929,2023-01-31 16:32:30.384708,0 days 00:00:00.116779,2,10000,10.766377295051306,443,COMPLETE
66,0.45,2023-01-31 16:32:30.384942,2023-01-31 16:32:30.512620,0 days 00:00:00.127678,3,9500,10.454227105069922,1157,COMPLETE
67,0.45,2023-01-31 16:32:30.512873,2023-01-31 16:32:30.622053,0 days 00:00:00.109180,4,6200,11.191744829093981,1007,COMPLETE
68,0.45,2023-01-31 16:32:30.622278,2023-01-31 16:32:30.726740,0 days 00:00:00.104462,1,300,12.488590840398288,931,COMPLETE
69,0.45,2023-01-31 16:32:30.726983,2023-01-31 16:32:30.827243,0 days 00:00:00.100260,8,1600,14.962504477003723,838,COMPLETE
70,0.45,2023-01-31 16:32:30.827476,2023-01-31 16:32:30.924715,0 days 00:00:00.097239,-1,3000,9.556647970317055,771,COMPLETE
71,0.45,2023-01-31 16:32:30.924921,2023-01-31 16:32:31.024966,0 days 00:00:00.100045,13,5100,11.946218968379515,1277,COMPLETE
72,0.45,2023-01-31 16:32:31.025147,2023-01-31 16:32:31.127418,0 days 00:00:00.102271,14,6600,10.055967314738602,1322,COMPLETE
73,0.45,2023-01-31 16:32:31.127612,2023-01-31 16:32:31.224955,0 days 00:00:00.097343,6,5600,11.06548871603415,343,COMPLETE
74,0.45,2023-01-31 16:32:31.225163,2023-01-31 16:32:31.329471,0 days 00:00:00.104308,11,4500,8.520231482504359,1381,COMPLETE
75,0.45,2023-01-31 16:32:31.329689,2023-01-31 16:32:31.431724,0 days 00:00:00.102035,3,5100,9.41142879524652,967,COMPLETE
76,0.45,2023-01-31 16:32:31.431932,2023-01-31 16:32:31.534650,0 days 00:00:00.102718,5,2100,10.25304911089192,103,COMPLETE
77,0.45,2023-01-31 16:32:31.534842,2023-01-31 16:32:31.641056,0 days 00:00:00.106214,13,8300,10.665764020027023,576,COMPLETE
78,0.45,2023-01-31 16:32:31.641264,2023-01-31 16:32:31.741429,0 days 00:00:00.100165,1,4500,12.078736661838262,1457,COMPLETE
79,0.45,2023-01-31 16:32:31.741641,2023-01-31 16:32:31.844242,0 days 00:00:00.102601,12,3900,2.748759250349609,392,COMPLETE
80,0.45,2023-01-31 16:32:31.844443,2023-01-31 16:32:31.961478,0 days 00:00:00.117035,10,1100,14.53051039358969,653,COMPLETE
81,0.45,2023-01-31 16:32:31.961679,2023-01-31 16:32:32.066534,0 days 00:00:00.104855,9,5200,9.134733344132568,49,COMPLETE
82,0.45,2023-01-31 16:32:32.066739,2023-01-31 16:32:32.170050,0 days 00:00:00.103311,9,3500,9.812236081008644,164,COMPLETE
83,0.45,2023-01-31 16:32:32.170265,2023-01-31 16:32:32.275634,0 days 00:00:00.105369,11,4700,11.305330854170036,211,COMPLETE
84,0.45,2023-01-31 16:32:32.275805,2023-01-31 16:32:32.378629,0 days 00:00:00.102824,4,4200,6.919435379790519,86,COMPLETE
85,0.45,2023-01-31 16:32:32.378835,2023-01-31 16:32:32.475981,0 days 00:00:00.097146,11,2400,12.910517369524722,1239,COMPLETE
86,0.45,2023-01-31 16:32:32.476231,2023-01-31 16:32:32.578801,0 days 00:00:00.102570,2,5500,10.89674730384054,16,COMPLETE
87,0.45,2023-01-31 16:32:32.578991,2023-01-31 16:32:32.681087,0 days 00:00:00.102096,0,5800,6.210106707412313,307,COMPLETE
88,0.45,2023-01-31 16:32:32.681279,2023-01-31 16:32:32.786373,0 days 00:00:00.105094,6,2800,10.451041796045986,806,COMPLETE
89,0.45,2023-01-31 16:32:32.786576,2023-01-31 16:32:32.891222,0 days 00:00:00.104646,3,1600,11.807637559941405,478,COMPLETE
90,0.45,2023-01-31 16:32:32.891409,2023-01-31 16:32:32.996337,0 days 00:00:00.104928,8,6400,10.086905442043655,915,COMPLETE
91,0.45,2023-01-31 16:32:32.996516,2023-01-31 16:32:33.094805,0 days 00:00:00.098289,10,4900,2.0430137316636703,1088,COMPLETE
92,0.45,2023-01-31 16:32:33.095021,2023-01-31 16:32:33.196680,0 days 00:00:00.101659,12,6000,13.415298169081582,864,COMPLETE
93,0.45,2023-01-31 16:32:33.196870,2023-01-31 16:32:33.306809,0 days 00:00:00.109939,15,7000,12.410145602193683,1405,COMPLETE
94,0.45,2023-01-31 16:32:33.307016,2023-01-31 16:32:33.413302,0 days 00:00:00.106286,9,4300,9.281048385740172,1039,COMPLETE
95,0.45,2023-01-31 16:32:33.413512,2023-01-31 16:32:33.529848,0 days 00:00:00.116336,14,7500,11.596808147489632,1289,COMPLETE
96,0.45,2023-01-31 16:32:33.530072,2023-01-31 16:32:33.654812,0 days 00:00:00.124740,7,3600,5.133381873762373,1152,COMPLETE
97,0.45,2023-01-31 16:32:33.655087,2023-01-31 16:32:33.765835,0 days 00:00:00.110748,13,800,3.496261055554363,181,COMPLETE
98,0.45,2023-01-31 16:32:33.766087,2023-01-31 16:32:33.866164,0 days 00:00:00.100077,4,5300,8.763518453705434,961,COMPLETE
99,0.45,2023-01-31 16:32:33.866422,2023-01-31 16:32:33.987263,0 days 00:00:00.120841,11,4100,9.596576180211583,1236,COMPLETE
