number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
40,0.8,2023-02-01 00:13:27.462117,2023-02-01 00:13:27.494338,0 days 00:00:00.032221,0.04926102552802461,0.33097723039645804,COMPLETE
41,0.8666666666666666,2023-02-01 00:13:27.494482,2023-02-01 00:13:27.532615,0 days 00:00:00.038133,0.08473081421529387,0.25479933537493343,COMPLETE
42,0.8,2023-02-01 00:13:27.532766,2023-02-01 00:13:27.567993,0 days 00:00:00.035227,0.07038710023373498,0.38422373439497653,COMPLETE
43,0.85,2023-02-01 00:13:27.568129,2023-02-01 00:13:27.609235,0 days 00:00:00.041106,0.10742795828805983,0.23245609057661357,COMPLETE
44,0.8333333333333333,2023-02-01 00:13:27.609372,2023-02-01 00:13:27.642508,0 days 00:00:00.033136,0.04549919494529936,0.12521231961757853,COMPLETE
45,0.8333333333333334,2023-02-01 00:13:27.642644,2023-02-01 00:13:27.678763,0 days 00:00:00.036119,0.0653268836439107,0.043103894815392875,COMPLETE
46,0.8666666666666666,2023-02-01 00:13:27.678909,2023-02-01 00:13:27.708961,0 days 00:00:00.030052,0.026137181918508764,0.10293736728380103,COMPLETE
47,0.8166666666666667,2023-02-01 00:13:27.709100,2023-02-01 00:13:27.740307,0 days 00:00:00.031207,0.03665136803854691,0.18860619958432204,COMPLETE
48,0.8666666666666666,2023-02-01 00:13:27.740448,2023-02-01 00:13:27.775389,0 days 00:00:00.034941,0.05136248700961569,0.037982010393559196,COMPLETE
49,0.8333333333333334,2023-02-01 00:13:27.775553,2023-02-01 00:13:27.819604,0 days 00:00:00.044051,0.11940164063440685,0.20864482438774473,COMPLETE
