number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
0,0.6666666666666665,2023-01-31 21:04:04.705234,2023-01-31 21:04:04.813844,0 days 00:00:00.108610,0.047394426254013515,0.5288518220175125,COMPLETE
1,0.6666666666666666,2023-01-31 21:04:04.814006,2023-01-31 21:04:04.864162,0 days 00:00:00.050156,0.07884428027531443,0.2713373218959282,COMPLETE
2,0.5777777777777777,2023-01-31 21:04:04.864339,2023-01-31 21:04:04.899212,0 days 00:00:00.034873,0.010122824383181833,0.13859941985179336,COMPLETE
3,0.6666666666666667,2023-01-31 21:04:04.899395,2023-01-31 21:04:04.966701,0 days 00:00:00.067306,0.011332392569667537,0.02527829110249047,COMPLETE
4,0.6888888888888889,2023-01-31 21:04:04.966879,2023-01-31 21:04:05.004820,0 days 00:00:00.037941,0.09620470603848555,0.776671563664708,COMPLETE
5,0.7555555555555555,2023-01-31 21:04:05.004990,2023-01-31 21:04:05.074025,0 days 00:00:00.069035,0.9861635316142732,0.1384407116998313,COMPLETE
6,0.7555555555555555,2023-01-31 21:04:05.074222,2023-01-31 21:04:05.140627,0 days 00:00:00.066405,0.6353816630496456,0.280917826040623,COMPLETE
7,0.7333333333333332,2023-01-31 21:04:05.140788,2023-01-31 21:04:05.195659,0 days 00:00:00.054871,0.12380952744819165,0.056456586129658426,COMPLETE
8,0.6888888888888888,2023-01-31 21:04:05.195844,2023-01-31 21:04:05.260932,0 days 00:00:00.065088,0.2945501511077991,0.666676015378101,COMPLETE
9,0.5777777777777777,2023-01-31 21:04:05.261143,2023-01-31 21:04:05.292053,0 days 00:00:00.030910,0.04801574734128553,0.6982265039260027,COMPLETE
10,0.7777777777777777,2023-01-31 21:04:05.292223,2023-01-31 21:04:05.363200,0 days 00:00:00.070977,0.9773140359885253,0.9214461972153548,COMPLETE
11,0.7777777777777777,2023-01-31 21:04:05.363366,2023-01-31 21:04:05.433175,0 days 00:00:00.069809,0.9495013925981406,0.9601954417358449,COMPLETE
12,0.711111111111111,2023-01-31 21:04:05.433347,2023-01-31 21:04:05.502686,0 days 00:00:00.069339,0.4805784862290608,0.9974014777943058,COMPLETE
13,0.7777777777777777,2023-01-31 21:04:05.502923,2023-01-31 21:04:05.572221,0 days 00:00:00.069298,0.9770983074726883,0.9869254258302561,COMPLETE
14,0.6666666666666666,2023-01-31 21:04:05.572402,2023-01-31 21:04:05.640238,0 days 00:00:00.067836,0.3155623439395658,0.8690829046837676,COMPLETE
15,0.7333333333333332,2023-01-31 21:04:05.640507,2023-01-31 21:04:05.709815,0 days 00:00:00.069308,0.5946537790170549,0.8497480799643221,COMPLETE
16,0.6666666666666666,2023-01-31 21:04:05.709988,2023-01-31 21:04:05.769712,0 days 00:00:00.059724,0.24797238097908297,0.9064331126058014,COMPLETE
17,0.7555555555555555,2023-01-31 21:04:05.769897,2023-01-31 21:04:05.838268,0 days 00:00:00.068371,0.9466011941142313,0.7559387809514744,COMPLETE
18,0.7333333333333332,2023-01-31 21:04:05.838452,2023-01-31 21:04:05.909753,0 days 00:00:00.071301,0.4687141080389111,0.584549797136928,COMPLETE
19,0.6888888888888888,2023-01-31 21:04:05.909931,2023-01-31 21:04:05.962696,0 days 00:00:00.052765,0.1959513784223963,0.9040933630670268,COMPLETE
20,0.6666666666666666,2023-01-31 21:04:05.962940,2023-01-31 21:04:06.034015,0 days 00:00:00.071075,0.38380702618322793,0.9975891043700336,COMPLETE
