number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.7555555555555555,2023-02-01 00:42:50.336088,2023-02-01 00:42:50.404345,0 days 00:00:00.068257,0.9600622236217186,0.8165186079135709,COMPLETE
35,0.711111111111111,2023-02-01 00:42:50.404531,2023-02-01 00:42:50.471329,0 days 00:00:00.066798,0.48281048131088217,0.9415772412927933,COMPLETE
36,0.7555555555555555,2023-02-01 00:42:50.471515,2023-02-01 00:42:50.538149,0 days 00:00:00.066634,0.7235307410394748,0.8698900840625359,COMPLETE
37,0.6888888888888889,2023-02-01 00:42:50.538332,2023-02-01 00:42:50.576467,0 days 00:00:00.038135,0.11147191949456331,0.9394469224053124,COMPLETE
38,0.7555555555555555,2023-02-01 00:42:50.576649,2023-02-01 00:42:50.642750,0 days 00:00:00.066101,0.9949534949486332,0.7439840574490626,COMPLETE
39,0.7333333333333332,2023-02-01 00:42:50.642930,2023-02-01 00:42:50.709762,0 days 00:00:00.066832,0.5699924909472713,0.6480638427845946,COMPLETE
40,0.7333333333333332,2023-02-01 00:42:50.709951,2023-02-01 00:42:50.776449,0 days 00:00:00.066498,0.3926817965755637,0.5999238698250267,COMPLETE
41,0.7555555555555555,2023-02-01 00:42:50.776630,2023-02-01 00:42:50.844623,0 days 00:00:00.067993,0.798090189664303,0.9720875549126846,COMPLETE
42,0.7555555555555555,2023-02-01 00:42:50.844806,2023-02-01 00:42:50.913191,0 days 00:00:00.068385,0.7587475043906436,0.9589940586985672,COMPLETE
43,0.7333333333333332,2023-02-01 00:42:50.913393,2023-02-01 00:42:50.980594,0 days 00:00:00.067201,0.5433895110390459,0.8898440548066174,COMPLETE
44,0.7555555555555555,2023-02-01 00:42:50.980785,2023-02-01 00:42:51.049164,0 days 00:00:00.068379,0.8260445782065922,0.836529618045791,COMPLETE
45,0.7333333333333332,2023-02-01 00:42:51.049355,2023-02-01 00:42:51.119901,0 days 00:00:00.070546,0.6438082251794814,0.9968461856259138,COMPLETE
46,0.7555555555555555,2023-02-01 00:42:51.120094,2023-02-01 00:42:51.191308,0 days 00:00:00.071214,0.8279388180570837,0.9485531792640791,COMPLETE
47,0.711111111111111,2023-02-01 00:42:51.191516,2023-02-01 00:42:51.263959,0 days 00:00:00.072443,0.46685383593882634,0.794482445898308,COMPLETE
48,0.7777777777777777,2023-02-01 00:42:51.264150,2023-02-01 00:42:51.334319,0 days 00:00:00.070169,0.9981757905322424,0.8668496436670459,COMPLETE
49,0.6666666666666666,2023-02-01 00:42:51.334510,2023-02-01 00:42:51.401878,0 days 00:00:00.067368,0.343167855383234,0.8844258292822145,COMPLETE
