number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
35,0.9555555555555555,2023-02-01 00:29:09.560862,2023-02-01 00:29:09.604713,0 days 00:00:00.043851,0.0524188354012194,0.362595924477909,COMPLETE
36,1.0,2023-02-01 00:29:09.604932,2023-02-01 00:29:09.630650,0 days 00:00:00.025718,0.036836926400131184,0.13325820291479507,COMPLETE
37,1.0,2023-02-01 00:29:09.630811,2023-02-01 00:29:09.657214,0 days 00:00:00.026403,0.06202476200726279,0.22729894497567746,COMPLETE
38,1.0,2023-02-01 00:29:09.657353,2023-02-01 00:29:09.686303,0 days 00:00:00.028950,0.08458539887743846,0.2843397096825915,COMPLETE
39,1.0,2023-02-01 00:29:09.686462,2023-02-01 00:29:09.711987,0 days 00:00:00.025525,0.05656988450894963,0.26034927338063035,COMPLETE
40,0.9333333333333332,2023-02-01 00:29:09.712134,2023-02-01 00:29:09.772417,0 days 00:00:00.060283,0.03150006342569484,0.3485697761227125,COMPLETE
41,1.0,2023-02-01 00:29:09.772608,2023-02-01 00:29:09.803706,0 days 00:00:00.031098,0.15408565722369874,0.7564719284585519,COMPLETE
42,1.0,2023-02-01 00:29:09.803853,2023-02-01 00:29:09.844840,0 days 00:00:00.040987,0.20907078418625874,0.060450821919375446,COMPLETE
43,1.0,2023-02-01 00:29:09.844991,2023-02-01 00:29:09.901054,0 days 00:00:00.056063,0.6846613387556537,0.7709832633310629,COMPLETE
44,1.0,2023-02-01 00:29:09.901241,2023-02-01 00:29:09.932965,0 days 00:00:00.031724,0.09274974579391171,0.6506493721013021,COMPLETE
45,1.0,2023-02-01 00:29:09.933108,2023-02-01 00:29:09.994858,0 days 00:00:00.061750,0.7632907184454907,0.16837835449253308,COMPLETE
46,1.0,2023-02-01 00:29:09.995008,2023-02-01 00:29:10.060018,0 days 00:00:00.065010,0.9243203100263891,0.5687535290238555,COMPLETE
47,1.0,2023-02-01 00:29:10.060195,2023-02-01 00:29:10.110015,0 days 00:00:00.049820,0.40764184708716517,0.16383164014741347,COMPLETE
48,1.0,2023-02-01 00:29:10.110199,2023-02-01 00:29:10.134756,0 days 00:00:00.024557,0.04213074250868635,0.109265206278632,COMPLETE
49,1.0,2023-02-01 00:29:10.134893,2023-02-01 00:29:10.172806,0 days 00:00:00.037913,0.20026681660366813,0.38670009027020713,COMPLETE
