number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
35,1.0,2023-02-01 00:42:46.584559,2023-02-01 00:42:46.618778,0 days 00:00:00.034219,0.5071184070085939,0.14139204185742407,COMPLETE
36,1.0,2023-02-01 00:42:46.618936,2023-02-01 00:42:46.648423,0 days 00:00:00.029487,0.36194424042422696,0.05796896201404947,COMPLETE
37,0.9555555555555555,2023-02-01 00:42:46.648569,2023-02-01 00:42:46.680164,0 days 00:00:00.031595,0.010350027729053017,0.0008294459336516471,COMPLETE
38,0.9777777777777779,2023-02-01 00:42:46.680311,2023-02-01 00:42:46.727386,0 days 00:00:00.047075,0.15921169733060644,0.12221275084261302,COMPLETE
39,0.9777777777777779,2023-02-01 00:42:46.727535,2023-02-01 00:42:46.783071,0 days 00:00:00.055536,0.2899969110852913,0.2169492577892436,COMPLETE
40,1.0,2023-02-01 00:42:46.783242,2023-02-01 00:42:46.814942,0 days 00:00:00.031700,0.24772980508120257,0.050655186862760375,COMPLETE
41,1.0,2023-02-01 00:42:46.815135,2023-02-01 00:42:46.848013,0 days 00:00:00.032878,0.24896409940930225,0.06001306787880037,COMPLETE
42,1.0,2023-02-01 00:42:46.848163,2023-02-01 00:42:46.881197,0 days 00:00:00.033034,0.4589483429100741,0.11291681732712583,COMPLETE
43,1.0,2023-02-01 00:42:46.881340,2023-02-01 00:42:46.917511,0 days 00:00:00.036171,0.16950948012454145,0.05354300660945291,COMPLETE
44,0.9777777777777779,2023-02-01 00:42:46.917659,2023-02-01 00:42:46.966351,0 days 00:00:00.048692,0.13051934900562223,0.1565188369298129,COMPLETE
45,0.9777777777777779,2023-02-01 00:42:46.966505,2023-02-01 00:42:47.021868,0 days 00:00:00.055363,0.2274367633747701,0.2805030811148625,COMPLETE
46,1.0,2023-02-01 00:42:47.022037,2023-02-01 00:42:47.060784,0 days 00:00:00.038747,0.10871505444341757,0.04307861820633543,COMPLETE
47,0.9777777777777779,2023-02-01 00:42:47.060941,2023-02-01 00:42:47.112578,0 days 00:00:00.051637,0.3186942260978494,0.19961662103533886,COMPLETE
48,1.0,2023-02-01 00:42:47.112763,2023-02-01 00:42:47.149142,0 days 00:00:00.036379,0.41363645910632546,0.13587259877841426,COMPLETE
49,1.0,2023-02-01 00:42:47.149339,2023-02-01 00:42:47.185222,0 days 00:00:00.035883,0.6748458465329824,0.08745576341798934,COMPLETE
