number,value,datetime_start,datetime_complete,duration,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,state
12,0.0,2023-01-31 14:41:11.408354,2023-01-31 14:41:11.487821,0 days 00:00:00.079467,5,6800,7.0333897888014585,371,COMPLETE
13,0.0,2023-01-31 14:41:11.487988,2023-01-31 14:41:11.565552,0 days 00:00:00.077564,2,6600,12.224158455657063,549,COMPLETE
14,0.0,2023-01-31 14:41:11.565696,2023-01-31 14:41:11.643176,0 days 00:00:00.077480,9,8100,9.477243517785805,188,COMPLETE
15,0.0,2023-01-31 14:41:11.643348,2023-01-31 14:41:11.718155,0 days 00:00:00.074807,3,1700,14.824046202130361,732,COMPLETE
16,0.0,2023-01-31 14:41:11.718309,2023-01-31 14:41:11.795933,0 days 00:00:00.077624,6,6000,5.601463497902291,255,COMPLETE
17,0.0,2023-01-31 14:41:11.796086,2023-01-31 14:41:11.870831,0 days 00:00:00.074745,1,2200,8.570884380719834,594,COMPLETE
18,0.0,2023-01-31 14:41:11.870982,2023-01-31 14:41:11.947875,0 days 00:00:00.076893,10,4200,2.2338705257053633,920,COMPLETE
19,0.0,2023-01-31 14:41:11.948026,2023-01-31 14:41:12.024151,0 days 00:00:00.076125,5,8300,4.935088084810288,261,COMPLETE
20,0.0,2023-01-31 14:41:12.024297,2023-01-31 14:41:12.106084,0 days 00:00:00.081787,14,5700,6.504521230254911,1135,COMPLETE
21,0.0,2023-01-31 14:41:12.106261,2023-01-31 14:41:12.196432,0 days 00:00:00.090171,12,9800,4.724641815514486,1487,COMPLETE
22,0.0,2023-01-31 14:41:12.196639,2023-01-31 14:41:12.281943,0 days 00:00:00.085304,10,9000,2.2475171614339096,1493,COMPLETE
23,0.0,2023-01-31 14:41:12.282113,2023-01-31 14:41:12.362851,0 days 00:00:00.080738,13,9100,4.2192548060625015,1229,COMPLETE
24,0.0,2023-01-31 14:41:12.363011,2023-01-31 14:41:12.441794,0 days 00:00:00.078783,11,7500,5.944152383920022,877,COMPLETE
25,0.0,2023-01-31 14:41:12.441959,2023-01-31 14:41:12.521665,0 days 00:00:00.079706,14,8700,7.3396642344388265,1059,COMPLETE
26,0.0,2023-01-31 14:41:12.521814,2023-01-31 14:41:12.608436,0 days 00:00:00.086622,8,9400,3.2177946388754735,1369,COMPLETE
27,0.0,2023-01-31 14:41:12.608607,2023-01-31 14:41:12.686903,0 days 00:00:00.078296,13,7600,5.3731681233308795,59,COMPLETE
28,0.0,2023-01-31 14:41:12.687069,2023-01-31 14:41:12.766237,0 days 00:00:00.079168,10,1500,8.104708091054642,1257,COMPLETE
29,0.0,2023-01-31 14:41:12.766407,2023-01-31 14:41:12.842672,0 days 00:00:00.076265,7,4500,0.9034900585003562,1161,COMPLETE
30,0.0,2023-01-31 14:41:12.842826,2023-01-31 14:41:12.922787,0 days 00:00:00.079961,0,3900,4.5018763060027185,837,COMPLETE
31,0.0,2023-01-31 14:41:12.922948,2023-01-31 14:41:13.003429,0 days 00:00:00.080481,4,5200,0.30696583748870043,1469,COMPLETE
32,0.0,2023-01-31 14:41:13.003586,2023-01-31 14:41:13.085402,0 days 00:00:00.081816,7,2400,1.8527532854777893,1062,COMPLETE
33,0.0,2023-01-31 14:41:13.085554,2023-01-31 14:41:13.164841,0 days 00:00:00.079287,8,400,0.12018497709019194,1271,COMPLETE
34,0.0,2023-01-31 14:41:13.164994,2023-01-31 14:41:13.244949,0 days 00:00:00.079955,11,3400,3.1162216684810593,1408,COMPLETE
35,0.0,2023-01-31 14:41:13.245110,2023-01-31 14:41:13.323685,0 days 00:00:00.078575,-1,8300,3.9889806245130317,977,COMPLETE
36,0.0,2023-01-31 14:41:13.323844,2023-01-31 14:41:13.403739,0 days 00:00:00.079895,15,1000,1.2637423183006113,1130,COMPLETE
37,0.0,2023-01-31 14:41:13.403907,2023-01-31 14:41:13.487436,0 days 00:00:00.083529,9,6300,3.114420490346724,1312,COMPLETE
38,0.0,2023-01-31 14:41:13.487601,2023-01-31 14:41:13.581300,0 days 00:00:00.093699,13,5100,3.5739605134930814,1445,COMPLETE
39,0.0,2023-01-31 14:41:13.581476,2023-01-31 14:41:13.673268,0 days 00:00:00.091792,14,7000,2.2249756649126216,656,COMPLETE
40,0.0,2023-01-31 14:41:13.673433,2023-01-31 14:41:13.751631,0 days 00:00:00.078198,1,2900,12.685710418063717,785,COMPLETE
41,0.0,2023-01-31 14:41:13.751788,2023-01-31 14:41:13.834581,0 days 00:00:00.082793,0,200,10.113551060761488,426,COMPLETE
42,0.0,2023-01-31 14:41:13.834748,2023-01-31 14:41:13.915551,0 days 00:00:00.080803,2,1000,10.886669735746379,1189,COMPLETE
43,0.0,2023-01-31 14:41:13.915708,2023-01-31 14:41:13.995708,0 days 00:00:00.080000,0,2000,8.848358959895096,1364,COMPLETE
44,0.0,2023-01-31 14:41:13.995882,2023-01-31 14:41:14.081854,0 days 00:00:00.085972,-1,1400,6.892030348060533,1019,COMPLETE
45,0.0,2023-01-31 14:41:14.082012,2023-01-31 14:41:14.159030,0 days 00:00:00.077018,3,800,6.222076171678254,934,COMPLETE
46,0.0,2023-01-31 14:41:14.159211,2023-01-31 14:41:14.237954,0 days 00:00:00.078743,2,2700,5.501507434255357,519,COMPLETE
47,0.0,2023-01-31 14:41:14.238117,2023-01-31 14:41:14.319967,0 days 00:00:00.081850,5,10000,7.349684232693702,670,COMPLETE
48,0.0,2023-01-31 14:41:14.320126,2023-01-31 14:41:14.397517,0 days 00:00:00.077391,1,9500,10.237871019646656,782,COMPLETE
49,0.0,2023-01-31 14:41:14.397665,2023-01-31 14:41:14.473849,0 days 00:00:00.076184,4,5600,11.469008766892202,1406,COMPLETE
