number,value,datetime_start,datetime_complete,duration,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,state
0,0.0,2023-01-31 14:24:29.700182,2023-01-31 14:24:29.972261,0 days 00:00:00.272079,0,10000,11.666585705664371,440,COMPLETE
1,0.0,2023-01-31 14:24:29.972362,2023-01-31 14:24:30.071399,0 days 00:00:00.099037,6,700,4.772010397570901,1431,COMPLETE
2,0.0,2023-01-31 14:24:30.071475,2023-01-31 14:24:30.166097,0 days 00:00:00.094622,9,6100,7.217215868179141,1155,COMPLETE
3,0.0,2023-01-31 14:24:30.166182,2023-01-31 14:24:30.244109,0 days 00:00:00.077927,14,4200,13.967019439184007,1285,COMPLETE
4,0.0,2023-01-31 14:24:30.244194,2023-01-31 14:24:30.317090,0 days 00:00:00.072896,4,5900,6.426945993509009,1261,COMPLETE
