number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.711111111111111,2023-02-01 01:55:52.415061,2023-02-01 01:55:52.432003,0 days 00:00:00.016942,0.04214987019406812,0.7836279818862192,COMPLETE
35,0.7555555555555555,2023-02-01 01:55:52.432146,2023-02-01 01:55:52.450646,0 days 00:00:00.018500,0.06704159937569971,0.528029168017355,COMPLETE
36,0.7555555555555555,2023-02-01 01:55:52.450792,2023-02-01 01:55:52.470382,0 days 00:00:00.019590,0.08276597637530965,0.9120694305498483,COMPLETE
37,0.7333333333333334,2023-02-01 01:55:52.470528,2023-02-01 01:55:52.490293,0 days 00:00:00.019765,0.13599377338578242,0.9466068883211517,COMPLETE
38,0.711111111111111,2023-02-01 01:55:52.490430,2023-02-01 01:55:52.514908,0 days 00:00:00.024478,0.20690644329929292,0.998844344404578,COMPLETE
39,0.7555555555555555,2023-02-01 01:55:52.515055,2023-02-01 01:55:52.533714,0 days 00:00:00.018659,0.05941092156640983,0.7578175899251263,COMPLETE
40,0.6888888888888889,2023-02-01 01:55:52.533850,2023-02-01 01:55:52.553675,0 days 00:00:00.019825,0.03189732062378662,0.8495395063994111,COMPLETE
41,0.7555555555555555,2023-02-01 01:55:52.553852,2023-02-01 01:55:52.572958,0 days 00:00:00.019106,0.07543247572095083,0.848421780362144,COMPLETE
42,0.7555555555555555,2023-02-01 01:55:52.573090,2023-02-01 01:55:52.591785,0 days 00:00:00.018695,0.09591553630570707,0.9419497735048034,COMPLETE
43,0.7555555555555555,2023-02-01 01:55:52.591942,2023-02-01 01:55:52.610039,0 days 00:00:00.018097,0.0553016362616988,0.6669324124128229,COMPLETE
44,0.7555555555555555,2023-02-01 01:55:52.610175,2023-02-01 01:55:52.629179,0 days 00:00:00.019004,0.07866012040275336,0.7347376380197991,COMPLETE
45,0.711111111111111,2023-02-01 01:55:52.629321,2023-02-01 01:55:52.651319,0 days 00:00:00.021998,0.1271510094522995,0.6328121291884443,COMPLETE
46,0.7555555555555555,2023-02-01 01:55:52.651471,2023-02-01 01:55:52.670996,0 days 00:00:00.019525,0.0716616883820241,0.782460643614446,COMPLETE
47,0.7333333333333334,2023-02-01 01:55:52.671130,2023-02-01 01:55:52.690910,0 days 00:00:00.019780,0.040226754143238924,0.8713414626569872,COMPLETE
48,0.7333333333333334,2023-02-01 01:55:52.691071,2023-02-01 01:55:52.710716,0 days 00:00:00.019645,0.05110182720787912,0.819636715111124,COMPLETE
49,0.7555555555555555,2023-02-01 01:55:52.710864,2023-02-01 01:55:52.729627,0 days 00:00:00.018763,0.09313195977137036,0.9553270075189718,COMPLETE
