number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.5333333333333333,2023-02-01 02:27:11.953611,2023-02-01 02:27:11.968444,0 days 00:00:00.014833,0.011111206093662621,0.9497567599786236,COMPLETE
35,0.5555555555555555,2023-02-01 02:27:11.968583,2023-02-01 02:27:11.983236,0 days 00:00:00.014653,0.01008078526600027,0.9780532673597749,COMPLETE
36,0.5999999999999999,2023-02-01 02:27:11.983379,2023-02-01 02:27:11.997838,0 days 00:00:00.014459,0.010530355396209598,0.9735673069307323,COMPLETE
37,0.5555555555555555,2023-02-01 02:27:11.997973,2023-02-01 02:27:12.012055,0 days 00:00:00.014082,0.010199193886282593,0.9791989749224608,COMPLETE
38,0.5555555555555555,2023-02-01 02:27:12.012187,2023-02-01 02:27:12.027467,0 days 00:00:00.015280,0.010848701189923364,0.9750223020311157,COMPLETE
39,0.5555555555555555,2023-02-01 02:27:12.027614,2023-02-01 02:27:12.041481,0 days 00:00:00.013867,0.010280432810194336,0.9944607565119492,COMPLETE
40,0.48888888888888893,2023-02-01 02:27:12.041613,2023-02-01 02:27:12.056022,0 days 00:00:00.014409,0.012410302339437553,0.920513666946905,COMPLETE
41,0.5555555555555555,2023-02-01 02:27:12.056156,2023-02-01 02:27:12.070906,0 days 00:00:00.014750,0.011022092955715601,0.9922996834825144,COMPLETE
42,0.5555555555555555,2023-02-01 02:27:12.071044,2023-02-01 02:27:12.085366,0 days 00:00:00.014322,0.010341169363343687,0.9581742905218462,COMPLETE
43,0.5333333333333333,2023-02-01 02:27:12.085502,2023-02-01 02:27:12.101442,0 days 00:00:00.015940,0.010072177093282468,0.8713558797279831,COMPLETE
44,0.4666666666666667,2023-02-01 02:27:12.101585,2023-02-01 02:27:12.116630,0 days 00:00:00.015045,0.013458524017018426,0.9391306648285581,COMPLETE
45,0.48888888888888893,2023-02-01 02:27:12.116773,2023-02-01 02:27:12.131189,0 days 00:00:00.014416,0.01373524115954849,0.9911701874562294,COMPLETE
46,0.4888888888888888,2023-02-01 02:27:12.131321,2023-02-01 02:27:12.145930,0 days 00:00:00.014609,0.021110380651575267,0.8433193424454444,COMPLETE
47,0.4666666666666667,2023-02-01 02:27:12.146066,2023-02-01 02:27:12.160374,0 days 00:00:00.014308,0.01273304279543396,0.8969222560849814,COMPLETE
48,0.4444444444444445,2023-02-01 02:27:12.160508,2023-02-01 02:27:12.174769,0 days 00:00:00.014261,0.01582884108453492,0.9517913595793605,COMPLETE
49,0.4666666666666666,2023-02-01 02:27:12.174906,2023-02-01 02:27:12.189198,0 days 00:00:00.014292,0.02492480265640793,0.815072837943664,COMPLETE
