number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.6888888888888889,2023-02-01 02:27:10.646330,2023-02-01 02:27:10.679854,0 days 00:00:00.033524,0.5440528436459688,0.1902554299650545,COMPLETE
35,0.7555555555555555,2023-02-01 02:27:10.680051,2023-02-01 02:27:10.710710,0 days 00:00:00.030659,0.0763634942707076,0.09337031498776771,COMPLETE
36,0.7777777777777778,2023-02-01 02:27:10.710904,2023-02-01 02:27:10.733361,0 days 00:00:00.022457,0.027889963281826673,0.21977870793820087,COMPLETE
37,0.7333333333333333,2023-02-01 02:27:10.733512,2023-02-01 02:27:10.756614,0 days 00:00:00.023102,0.02356154612452619,0.24500817013848186,COMPLETE
38,0.711111111111111,2023-02-01 02:27:10.756810,2023-02-01 02:27:10.777841,0 days 00:00:00.021031,0.027928417312754413,0.3411895773881247,COMPLETE
39,0.5999999999999999,2023-02-01 02:27:10.777984,2023-02-01 02:27:10.797142,0 days 00:00:00.019158,0.011621780689976817,0.25927735221825,COMPLETE
40,0.7555555555555555,2023-02-01 02:27:10.797294,2023-02-01 02:27:10.823078,0 days 00:00:00.025784,0.05949095414732302,0.3184730746135712,COMPLETE
41,0.7555555555555555,2023-02-01 02:27:10.823222,2023-02-01 02:27:10.854156,0 days 00:00:00.030934,0.09730193635721937,0.21480828145061115,COMPLETE
42,0.7555555555555555,2023-02-01 02:27:10.854321,2023-02-01 02:27:10.884074,0 days 00:00:00.029753,0.07123620032086062,0.1325431592314562,COMPLETE
43,0.7555555555555555,2023-02-01 02:27:10.884220,2023-02-01 02:27:10.910852,0 days 00:00:00.026632,0.04952320539777763,0.2318449062666818,COMPLETE
44,0.6888888888888889,2023-02-01 02:27:10.911033,2023-02-01 02:27:10.943768,0 days 00:00:00.032735,0.6495137731357016,0.06448491724643127,COMPLETE
45,0.7555555555555555,2023-02-01 02:27:10.943917,2023-02-01 02:27:10.978067,0 days 00:00:00.034150,0.22930760086808136,0.11489686466277395,COMPLETE
46,0.7555555555555555,2023-02-01 02:27:10.978245,2023-02-01 02:27:11.004808,0 days 00:00:00.026563,0.03988661915117519,0.16809895833627006,COMPLETE
47,0.7555555555555555,2023-02-01 02:27:11.004983,2023-02-01 02:27:11.039102,0 days 00:00:00.034119,0.15048893326273172,0.057326675745840355,COMPLETE
48,0.7555555555555555,2023-02-01 02:27:11.039267,2023-02-01 02:27:11.073399,0 days 00:00:00.034132,0.11277449072416029,0.012825066926927572,COMPLETE
49,0.711111111111111,2023-02-01 02:27:11.073599,2023-02-01 02:27:11.109188,0 days 00:00:00.035589,0.37230088295485897,0.08058088469113511,COMPLETE
