number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
0,0.993103448275862,2023-01-31 21:05:56.973643,2023-01-31 21:05:57.222965,0 days 00:00:00.249322,0.04375136325467545,0.15818478769488764,COMPLETE
1,0.9793103448275862,2023-01-31 21:05:57.223147,2023-01-31 21:05:57.376611,0 days 00:00:00.153464,0.013791518686309212,0.6359578199782326,COMPLETE
2,0.993103448275862,2023-01-31 21:05:57.376789,2023-01-31 21:05:57.541142,0 days 00:00:00.164353,0.0644297051326604,0.4125917849875458,COMPLETE
3,0.993103448275862,2023-01-31 21:05:57.541330,2023-01-31 21:05:57.705554,0 days 00:00:00.164224,0.03922576558301792,0.8383943701269984,COMPLETE
4,0.993103448275862,2023-01-31 21:05:57.705781,2023-01-31 21:05:57.865680,0 days 00:00:00.159899,0.024873531845033617,0.8293240922766472,COMPLETE
5,0.993103448275862,2023-01-31 21:05:57.865863,2023-01-31 21:05:58.032845,0 days 00:00:00.166982,0.11441121759956885,0.15321432907695365,COMPLETE
6,0.993103448275862,2023-01-31 21:05:58.033031,2023-01-31 21:05:58.200122,0 days 00:00:00.167091,0.02996838591442826,0.0009087745185034635,COMPLETE
7,0.9793103448275863,2023-01-31 21:05:58.200308,2023-01-31 21:05:58.360100,0 days 00:00:00.159792,0.4634462195817558,0.9617758885326557,COMPLETE
8,0.993103448275862,2023-01-31 21:05:58.360279,2023-01-31 21:05:58.524327,0 days 00:00:00.164048,0.3104361175801347,0.4131589964428245,COMPLETE
9,0.9862068965517242,2023-01-31 21:05:58.524497,2023-01-31 21:05:58.686584,0 days 00:00:00.162087,0.8876068205374782,0.6554501646124667,COMPLETE
10,0.993103448275862,2023-01-31 21:05:58.686803,2023-01-31 21:05:58.855319,0 days 00:00:00.168516,0.11700584504534721,0.22220284427688872,COMPLETE
11,0.993103448275862,2023-01-31 21:05:58.855488,2023-01-31 21:05:59.020799,0 days 00:00:00.165311,0.061037296055116964,0.3613399829735691,COMPLETE
12,0.993103448275862,2023-01-31 21:05:59.020991,2023-01-31 21:05:59.189974,0 days 00:00:00.168983,0.06797720515579031,0.3178011454212592,COMPLETE
13,0.9793103448275862,2023-01-31 21:05:59.190149,2023-01-31 21:05:59.344003,0 days 00:00:00.153854,0.011053864094786241,0.5139804261461022,COMPLETE
14,0.993103448275862,2023-01-31 21:05:59.344179,2023-01-31 21:05:59.512061,0 days 00:00:00.167882,0.16048826308382677,0.16353483534622792,COMPLETE
15,0.993103448275862,2023-01-31 21:05:59.512264,2023-01-31 21:05:59.680881,0 days 00:00:00.168617,0.05582610509906977,0.0268111721413358,COMPLETE
16,0.993103448275862,2023-01-31 21:05:59.681068,2023-01-31 21:05:59.853039,0 days 00:00:00.171971,0.020960460269852654,0.25365244974959245,COMPLETE
