number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.993103448275862,2023-02-01 01:23:35.448489,2023-02-01 01:23:35.594872,0 days 00:00:00.146383,0.08202332471429753,0.5876205768012182,COMPLETE
35,0.993103448275862,2023-02-01 01:23:35.595021,2023-02-01 01:23:35.684795,0 days 00:00:00.089774,0.040259785579659466,0.9097140487856482,COMPLETE
36,0.993103448275862,2023-02-01 01:23:35.684951,2023-02-01 01:23:35.730231,0 days 00:00:00.045280,0.013206652721660604,0.8788277319629222,COMPLETE
37,0.993103448275862,2023-02-01 01:23:35.730376,2023-02-01 01:23:35.841278,0 days 00:00:00.110902,0.04735792740533341,0.6831910833406957,COMPLETE
38,0.993103448275862,2023-02-01 01:23:35.841463,2023-02-01 01:23:35.895468,0 days 00:00:00.054005,0.02223370192016302,0.9922817486801324,COMPLETE
39,0.993103448275862,2023-02-01 01:23:35.895615,2023-02-01 01:23:35.972593,0 days 00:00:00.076978,0.017402281535054624,0.7576188486166111,COMPLETE
40,0.993103448275862,2023-02-01 01:23:35.972742,2023-02-01 01:23:35.997493,0 days 00:00:00.024751,0.01178110087972067,0.9032369869599758,COMPLETE
41,0.993103448275862,2023-02-01 01:23:35.997636,2023-02-01 01:23:36.111002,0 days 00:00:00.113366,0.09877168417983846,0.9452201062259813,COMPLETE
42,0.993103448275862,2023-02-01 01:23:36.111180,2023-02-01 01:23:36.207534,0 days 00:00:00.096354,0.05008242544018443,0.8644382249453015,COMPLETE
43,0.993103448275862,2023-02-01 01:23:36.207709,2023-02-01 01:23:36.241447,0 days 00:00:00.033738,0.010166940221040918,0.795765400822674,COMPLETE
44,0.993103448275862,2023-02-01 01:23:36.241626,2023-02-01 01:23:36.350820,0 days 00:00:00.109194,0.07401204071192555,0.9992006558308134,COMPLETE
45,0.993103448275862,2023-02-01 01:23:36.351021,2023-02-01 01:23:36.442276,0 days 00:00:00.091255,0.03234201460616665,0.7198345979404582,COMPLETE
46,0.993103448275862,2023-02-01 01:23:36.442429,2023-02-01 01:23:36.542736,0 days 00:00:00.100307,0.052224598720956826,0.8342011384206062,COMPLETE
47,0.993103448275862,2023-02-01 01:23:36.542885,2023-02-01 01:23:36.643533,0 days 00:00:00.100648,0.06073684661958661,0.9261454441668568,COMPLETE
48,0.993103448275862,2023-02-01 01:23:36.643684,2023-02-01 01:23:36.722889,0 days 00:00:00.079205,0.014999008120895871,0.6491347264760845,COMPLETE
49,0.993103448275862,2023-02-01 01:23:36.723038,2023-02-01 01:23:36.836695,0 days 00:00:00.113657,0.038363563195355985,0.5500609022075258,COMPLETE
