number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
38,0.6782608695652175,2023-01-31 21:05:04.561519,2023-01-31 21:05:04.584163,0 days 00:00:00.022644,0.010379901761861753,0.5445839642396364,COMPLETE
39,0.7043478260869565,2023-01-31 21:05:04.584430,2023-01-31 21:05:04.610078,0 days 00:00:00.025648,0.0199121119600712,0.48696280760541377,COMPLETE
40,0.7043478260869565,2023-01-31 21:05:04.610264,2023-01-31 21:05:04.636144,0 days 00:00:00.025880,0.039860168724648905,0.8088380321299662,COMPLETE
41,0.6956521739130435,2023-01-31 21:05:04.636328,2023-01-31 21:05:04.659953,0 days 00:00:00.023625,0.021047508707404024,0.7179813943857418,COMPLETE
42,0.6956521739130436,2023-01-31 21:05:04.660153,2023-01-31 21:05:04.683429,0 days 00:00:00.023276,0.027844085695505696,0.6054416771358657,COMPLETE
43,0.7130434782608697,2023-01-31 21:05:04.683613,2023-01-31 21:05:04.706267,0 days 00:00:00.022654,0.017833433616393172,0.7770419966952391,COMPLETE
44,0.6347826086956523,2023-01-31 21:05:04.706455,2023-01-31 21:05:04.728786,0 days 00:00:00.022331,0.012600973288399169,0.9247580588355985,COMPLETE
45,0.6956521739130436,2023-01-31 21:05:04.728962,2023-01-31 21:05:04.752341,0 days 00:00:00.023379,0.025032220398031733,0.7688756923332999,COMPLETE
46,0.7043478260869566,2023-01-31 21:05:04.752537,2023-01-31 21:05:04.775430,0 days 00:00:00.022893,0.01741645178425077,0.7870924682575036,COMPLETE
47,0.6608695652173913,2023-01-31 21:05:04.775619,2023-01-31 21:05:04.796740,0 days 00:00:00.021121,0.010238283608996672,0.8576498123177966,COMPLETE
48,0.7130434782608696,2023-01-31 21:05:04.796926,2023-01-31 21:05:04.821108,0 days 00:00:00.024182,0.0642472627092057,0.737096906731579,COMPLETE
49,0.6608695652173913,2023-01-31 21:05:04.821274,2023-01-31 21:05:04.840683,0 days 00:00:00.019409,0.013082932138636648,0.8365563628092487,COMPLETE
