number,value,datetime_start,datetime_complete,duration,params_C,params_l1_ratio,state
34,0.7217391304347827,2023-02-01 00:53:58.414730,2023-02-01 00:53:58.437240,0 days 00:00:00.022510,0.027239884037344626,0.6087997742611614,COMPLETE
35,0.7304347826086957,2023-02-01 00:53:58.437379,2023-02-01 00:53:58.461875,0 days 00:00:00.024496,0.05922946600119365,0.7024637692634739,COMPLETE
36,0.6956521739130436,2023-02-01 00:53:58.462012,2023-02-01 00:53:58.482048,0 days 00:00:00.020036,0.010476635412790682,0.36976306520742674,COMPLETE
37,0.7130434782608696,2023-02-01 00:53:58.482188,2023-02-01 00:53:58.514941,0 days 00:00:00.032753,0.2701372780503472,0.47637384939736854,COMPLETE
38,0.7217391304347827,2023-02-01 00:53:58.515087,2023-02-01 00:53:58.539243,0 days 00:00:00.024156,0.03546514628727372,0.5716791612030767,COMPLETE
39,0.7217391304347827,2023-02-01 00:53:58.539387,2023-02-01 00:53:58.564926,0 days 00:00:00.025539,0.10031714866787593,0.6596509368815197,COMPLETE
40,0.7130434782608696,2023-02-01 00:53:58.565062,2023-02-01 00:53:58.596283,0 days 00:00:00.031221,0.3415987276316641,0.7547481848860892,COMPLETE
41,0.7304347826086957,2023-02-01 00:53:58.596423,2023-02-01 00:53:58.634812,0 days 00:00:00.038389,0.8821196757135541,0.04692283026780769,COMPLETE
42,0.7217391304347827,2023-02-01 00:53:58.634957,2023-02-01 00:53:58.672036,0 days 00:00:00.037079,0.5958808355472301,0.08190058288659499,COMPLETE
43,0.7304347826086957,2023-02-01 00:53:58.672183,2023-02-01 00:53:58.710537,0 days 00:00:00.038354,0.9565941046144085,0.1929479327335527,COMPLETE
44,0.7043478260869565,2023-02-01 00:53:58.710679,2023-02-01 00:53:58.740430,0 days 00:00:00.029751,0.04229663548131538,0.001394370085892209,COMPLETE
45,0.7217391304347827,2023-02-01 00:53:58.740577,2023-02-01 00:53:58.776555,0 days 00:00:00.035978,0.44963784219173425,0.0987722902595816,COMPLETE
46,0.7130434782608696,2023-02-01 00:53:58.776697,2023-02-01 00:53:58.810006,0 days 00:00:00.033309,0.23059829966455625,0.15146080120615496,COMPLETE
47,0.7217391304347827,2023-02-01 00:53:58.810148,2023-02-01 00:53:58.846800,0 days 00:00:00.036652,0.7461940710573626,0.2573545047446339,COMPLETE
48,0.7130434782608696,2023-02-01 00:53:58.846946,2023-02-01 00:53:58.882145,0 days 00:00:00.035199,0.41567591207255333,0.1927754175225507,COMPLETE
49,0.7304347826086957,2023-02-01 00:53:58.882287,2023-02-01 00:53:58.920236,0 days 00:00:00.037949,0.7454251794315694,0.12696462536552344,COMPLETE
