number,value,datetime_start,datetime_complete,duration,params_C,params_alpha,params_l1_ratio,params_n_components,state
0,0.9059890109890111,2023-01-31 01:31:03.443687,2023-01-31 01:32:11.314957,0 days 00:01:07.871270,0.06946706778240133,18.904745882628685,0.2373508932331354,24,COMPLETE
1,0.8565079365079364,2023-01-31 01:32:11.315080,2023-01-31 01:32:46.551099,0 days 00:00:35.236019,0.9874482953756367,4.863528107111482,0.08890343684569346,18,COMPLETE
2,0.8586080586080586,2023-01-31 01:32:46.551201,2023-01-31 01:33:28.734467,0 days 00:00:42.183266,0.24183766128155387,5.1259209108436234,0.13639345389602076,10,COMPLETE
